Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Odd_1,Odd_2,Score
Legg Mason Classic,3/08/2010,ATP500,Outdoor,Hard,2nd Round,3,MalisseX,BenneteauJ,MalisseX,1.57,2.25,7-5 6-4
Legg Mason Classic,3/08/2010,ATP500,Outdoor,Hard,2nd Round,3,TroickiV,FishM,FishM,3.0,1.36,4-6 3-6
Legg Mason Classic,3/08/2010,ATP500,Outdoor,Hard,2nd Round,3,VerdascoF,BerrerM,VerdascoF,1.14,5.0,4-6 7-5 7-6
Legg Mason Classic,3/08/2010,ATP500,Outdoor,Hard,2nd Round,3,IstominD,CilicM,CilicM,3.0,1.36,4-6 2-6
Legg Mason Classic,3/08/2010,ATP500,Outdoor,Hard,2nd Round,3,SweetingR,LlodraM,SweetingR,1.57,2.25,6-4 6-2
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,ZemljaG,RoddickA,RoddickA,9.0,1.05,4-6 4-6
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,SimonG,KunitsynI,SimonG,1.53,2.37,6-1 6-2
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,De BakkerT,IsnerJ,IsnerJ,3.0,1.36,6-7 6-7
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,TipsarevicJ,QuerreyS,TipsarevicJ,2.37,1.53,7-6 6-3
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,StepanekR,ChiudinelliM,ChiudinelliM,1.57,2.25,1-6 3-6
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,BaghdatisM,ZeballosH,BaghdatisM,1.25,3.75,7-6 7-6
Legg Mason Classic,4/08/2010,ATP500,Outdoor,Hard,2nd Round,3,VliegenK,GolubevA,GolubevA,3.4,1.3,2-6 6-7
Legg Mason Classic,5/08/2010,ATP500,Outdoor,Hard,2nd Round,3,NalbandianD,WawrinkaS,NalbandianD,1.66,2.1,6-1 6-3
Legg Mason Classic,5/08/2010,ATP500,Outdoor,Hard,2nd Round,3,TursunovD,BerdychT,BerdychT,6.5,1.1,6-7 6-4 1-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,MalisseX,IsnerJ,MalisseX,2.62,1.44,6-4 3-6 7-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,SweetingR,VerdascoF,VerdascoF,3.75,1.25,4-6 5-7
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,BerdychT,GolubevA,BerdychT,1.22,4.0,6-3 5-7 7-5
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,MarchenkoI,BaghdatisM,BaghdatisM,3.25,1.33,3-6 7-6 3-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,CilicM,FishM,CilicM,1.72,2.0,6-4 4-6 6-2
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,RoddickA,SimonG,SimonG,1.2,4.33,3-6 3-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,NalbandianD,ChiudinelliM,NalbandianD,1.16,4.5,6-1 6-0
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,3rd Round,3,FallaA,TipsarevicJ,TipsarevicJ,2.62,1.44,3-6 4-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,Quarterfinals,3,MalisseX,BerdychT,MalisseX,3.5,1.28,6-4 3-6 6-2
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,Quarterfinals,3,VerdascoF,BaghdatisM,BaghdatisM,1.53,2.37,6-7 4-6
Legg Mason Classic,6/08/2010,ATP500,Outdoor,Hard,Quarterfinals,3,NalbandianD,SimonG,NalbandianD,1.3,3.4,3-6 6-2 6-3
Legg Mason Classic,7/08/2010,ATP500,Outdoor,Hard,Quarterfinals,3,TipsarevicJ,CilicM,CilicM,2.75,1.4,6-7 4-6
Legg Mason Classic,7/08/2010,ATP500,Outdoor,Hard,Semifinals,3,BaghdatisM,MalisseX,BaghdatisM,1.66,2.1,6-2 7-6
Legg Mason Classic,7/08/2010,ATP500,Outdoor,Hard,Semifinals,3,CilicM,NalbandianD,NalbandianD,2.1,1.66,2-6 2-6
Legg Mason Classic,8/08/2010,ATP500,Outdoor,Hard,The Final,3,NalbandianD,BaghdatisM,NalbandianD,1.3,3.5,6-2 7-6
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,GasquetR,StakhovskyS,StakhovskyS,1.33,3.25,5-7 1-6
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,ChelaJI,FallaA,ChelaJI,2.37,1.53,6-0 6-3
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,RaonicM,HanescuV,HanescuV,2.2,1.61,4-6 4-6
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,AndersonK,MayerL,AndersonK,1.66,2.1,7-6 6-4
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,IstominD,BenneteauJ,BenneteauJ,1.66,2.1,4-6 4-6
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,RobredoT,NieminenJ,RobredoT,1.8,1.9,6-1 6-4
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,SimonG,YouzhnyM,YouzhnyM,1.8,1.9,4-6 4-6
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,De BakkerT,LopezF,De BakkerT,2.1,1.66,7-6 6-3
Rogers Masters,9/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,MelzerJ,PolanskyP,PolanskyP,1.1,6.5,6-7 4-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,GulbisE,BellucciT,GulbisE,1.57,2.25,6-1 6-4
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,MarchenkoI,AlmagroN,AlmagroN,3.0,1.36,5-7 7-5 4-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,TroickiV,CilicM,TroickiV,4.5,1.16,6-4 7-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,PetzschnerP,DolgopolovO,DolgopolovO,1.57,2.25,6-1 2-6 6-7
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,FogniniF,StepanekR,FogniniF,2.75,1.4,6-2 6-4
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,DuclosPL,LuYH,LuYH,6.0,1.11,4-6 4-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,NalbandianD,FerrerD,NalbandianD,1.53,2.37,7-5 3-6 6-3
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,BerrerM,MalisseX,MalisseX,2.87,1.38,6-7 2-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,ChardyJ,BaghdatisM,ChardyJ,2.62,1.44,7-5 2-6 7-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,GiraldoS,LlodraM,LlodraM,1.9,1.8,6-7 5-7
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,QuerreyS,RussellM,QuerreyS,1.12,5.5,3-6 6-1 6-4
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,DevvarmanS,MonfilsG,MonfilsG,,,6-7 3-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,VerdascoF,SchwankE,VerdascoF,1.14,5.0,6-0 5-7 6-2
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,DancevicF,WawrinkaS,WawrinkaS,3.75,1.25,1-6 4-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,BerdychT,StakhovskyS,BerdychT,1.16,4.5,6-2 6-4
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,GulbisE,SoderlingR,SoderlingR,2.75,1.4,6-4 4-6 4-6
Rogers Masters,10/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,FedererR,ChelaJI,FedererR,1.06,8.0,7-6 6-3
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,FogniniF,DavydenkoN,DavydenkoN,4.0,1.22,5-7 1-6
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,DolgopolovO,YouzhnyM,DolgopolovO,4.0,1.22,1-6 7-6 7-5
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,PolanskyP,HanescuV,HanescuV,2.37,1.53,4-6 6-7
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,NalbandianD,RobredoT,NalbandianD,1.22,4.0,6-3 6-0
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,BenneteauJ,DjokovicN,DjokovicN,7.0,1.08,5-7 5-7
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,LlodraM,AlmagroN,LlodraM,2.37,1.53,7-6 6-2
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,De BakkerT,MonfilsG,MonfilsG,2.1,1.66,5-7 3-6
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,KohlschreiberP,TroickiV,KohlschreiberP,2.0,1.72,6-4 3-6 6-0
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,MalisseX,MurrayA,MurrayA,4.5,1.16,5-7 2-6
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,ChardyJ,VerdascoF,ChardyJ,2.5,1.5,6-7 7-6 6-2
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,QuerreyS,AndersonK,AndersonK,1.4,2.75,6-7 6-4 4-6
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,LuYH,MathieuPH,LuYH,1.72,2.0,3-6 7-6 7-6
Rogers Masters,11/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,WawrinkaS,NadalR,NadalR,7.5,1.07,6-7 3-6
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,BerdychT,DolgopolovO,BerdychT,1.12,5.5,6-3 6-7 6-4
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,SoderlingR,NalbandianD,NalbandianD,2.0,1.72,6-4 4-6 1-6
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,FedererR,LlodraM,FedererR,1.11,6.0,7-6 6-3
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,DavydenkoN,ChardyJ,ChardyJ,1.36,3.0,3-6 2-6
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,KohlschreiberP,LuYH,KohlschreiberP,1.44,2.62,6-7 7-5 6-0
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,MonfilsG,MurrayA,MurrayA,4.0,1.22,2-6 6-0 3-6
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,DjokovicN,HanescuV,DjokovicN,1.16,4.5,6-3 6-4
Rogers Masters,12/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,AndersonK,NadalR,NadalR,7.0,1.08,2-6 6-7
Rogers Masters,13/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,MurrayA,NalbandianD,MurrayA,1.9,1.8,6-2 6-2
Rogers Masters,13/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,KohlschreiberP,NadalR,NadalR,9.0,1.05,6-3 3-6 4-6
Rogers Masters,13/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,FedererR,BerdychT,FedererR,1.38,2.87,6-3 5-7 7-6
Rogers Masters,14/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,ChardyJ,DjokovicN,DjokovicN,4.33,1.2,2-6 3-6
Rogers Masters,14/08/2010,Masters 1000,Outdoor,Hard,Semifinals,3,MurrayA,NadalR,MurrayA,2.25,1.61,6-3 6-4
Rogers Masters,15/08/2010,Masters 1000,Outdoor,Hard,Semifinals,3,DjokovicN,FedererR,FedererR,2.25,1.61,1-6 6-3 5-7
Rogers Masters,15/08/2010,Masters 1000,Outdoor,Hard,The Final,3,MurrayA,FedererR,MurrayA,1.8,2.0,7-5 7-5
Western & Southern Financial Group Masters,15/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,CilicM,BaghdatisM,BaghdatisM,1.53,2.37,4-6 5-7
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,MathieuPH,HanescuV,MathieuPH,1.83,1.83,6-7 7-6 6-3
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,AlmagroN,WawrinkaS,WawrinkaS,2.5,1.5,3-6 3-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,TroickiV,StepanekR,TroickiV,1.36,3.0,7-5 6-1
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,LopezF,DentT,DentT,1.72,2.0,3-6 2-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,BerrerM,RobredoT,BerrerM,2.37,1.53,6-7 6-4 7-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,MonacoJ,De BakkerT,De BakkerT,3.25,1.33,4-6 7-6 3-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,QuerreyS,PetzschnerP,QuerreyS,1.28,3.5,6-1 6-4
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,GiraldoS,MelzerJ,MelzerJ,2.62,1.44,1-6 4-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,FerrerD,DolgopolovO,FerrerD,1.36,3.0,3-6 6-3 6-4
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,StakhovskyS,RoddickA,RoddickA,4.33,1.2,4-6 7-6 1-6
Western & Southern Financial Group Masters,16/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,BellucciT,BeckerB,BellucciT,1.66,2.1,7-6 7-5
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,DevvarmanS,GinepriR,GinepriR,2.2,1.61,7-6 6-7 2-6
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,IstominD,BlakeJ,IstominD,2.0,1.72,6-3 6-0
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,ZeballosH,KohlschreiberP,KohlschreiberP,4.5,1.16,7-6 3-6 4-6
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,FallaA,MonfilsG,FallaA,3.5,1.28,6-3 6-4
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,MayerF,ChardyJ,ChardyJ,1.83,1.83,2-6 6-7
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,GasquetR,YouzhnyM,GasquetR,2.62,1.44,2-6 6-4 6-1
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,SimonG,FishM,FishM,2.25,1.57,6-7 5-7
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,BenneteauJ,LlodraM,BenneteauJ,1.9,1.8,3-6 6-3 6-2
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,YoungD,GulbisE,GulbisE,5.0,1.14,6-7 4-6
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,NalbandianD,LjubicicI,NalbandianD,1.25,3.75,7-5 6-0
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,1st Round,3,KubotL,IsnerJ,IsnerJ,6.0,1.11,2-6 3-6
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,BaghdatisM,BellucciT,BaghdatisM,1.4,2.75,6-2 4-6 7-6
Western & Southern Financial Group Masters,17/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,MathieuPH,BerdychT,BerdychT,5.0,1.14,4-6 4-6
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,DjokovicN,TroickiV,DjokovicN,1.14,5.0,6-3 7-5
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,QuerreyS,FerrerD,FerrerD,1.83,1.83,5-7 2-6
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,BenneteauJ,WawrinkaS,BenneteauJ,3.25,1.33,6-4 6-2
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,BerrerM,GasquetR,GasquetR,3.0,1.36,4-6 2-6
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,KohlschreiberP,FallaA,KohlschreiberP,1.4,2.75,6-0 1-6 6-3
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,MelzerJ,GulbisE,GulbisE,2.0,1.72,7-6 3-6 6-7
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,FishM,VerdascoF,FishM,1.61,2.2,7-6 7-6
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,DentT,NadalR,NadalR,11.0,1.03,2-6 5-7
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,MurrayA,ChardyJ,MurrayA,1.08,7.0,6-3 6-7 6-2
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,GinepriR,DavydenkoN,DavydenkoN,3.0,1.36,2-6 7-6 2-6
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,RoddickA,De BakkerT,RoddickA,1.25,3.75,7-6 6-4
Western & Southern Financial Group Masters,18/08/2010,Masters 1000,Outdoor,Hard,2nd Round,3,HewittL,SoderlingR,SoderlingR,3.4,1.3,6-4 3-6 5-7
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,MurrayA,GulbisE,MurrayA,1.2,4.33,4-6 6-3 7-6
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,GasquetR,FishM,FishM,2.2,1.61,5-7 2-6
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,DjokovicN,NalbandianD,DjokovicN,1.57,2.25,6-1 7-6
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,BenneteauJ,NadalR,NadalR,11.0,1.03,7-5 6-7 2-6
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,BaghdatisM,BerdychT,BaghdatisM,3.25,1.33,7-5 6-4
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,FerrerD,DavydenkoN,DavydenkoN,1.57,2.25,6-4 3-6 5-7
Western & Southern Financial Group Masters,19/08/2010,Masters 1000,Outdoor,Hard,3rd Round,3,RoddickA,SoderlingR,RoddickA,2.5,1.5,6-4 6-7 7-6
Western & Southern Financial Group Masters,20/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,MurrayA,FishM,FishM,1.5,2.5,7-6 1-6 6-7
Western & Southern Financial Group Masters,20/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,RoddickA,DjokovicN,RoddickA,2.5,1.5,6-4 7-5
Western & Southern Financial Group Masters,20/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,DavydenkoN,FedererR,FedererR,3.75,1.25,4-6 5-7
Western & Southern Financial Group Masters,20/08/2010,Masters 1000,Outdoor,Hard,Quarterfinals,3,BaghdatisM,NadalR,BaghdatisM,4.0,1.22,6-4 4-6 6-4
Western & Southern Financial Group Masters,21/08/2010,Masters 1000,Outdoor,Hard,Semifinals,3,RoddickA,FishM,FishM,1.53,2.5,6-4 6-7 1-6
Western & Southern Financial Group Masters,22/08/2010,Masters 1000,Outdoor,Hard,Semifinals,3,FedererR,BaghdatisM,FedererR,1.28,3.75,6-4 6-3
Western & Southern Financial Group Masters,22/08/2010,Masters 1000,Outdoor,Hard,The Final,3,FishM,FedererR,FedererR,4.5,1.2,7-6 6-7 4-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,KorolevE,GilF,KorolevE,2.1,1.66,6-4 6-2
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,KubotL,BrandsD,BrandsD,1.9,1.8,4-6 6-2 5-7
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,YoungD,RobertS,YoungD,1.57,2.25,6-1 6-2
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,ChiudinelliM,BeckerB,BeckerB,2.37,1.53,6-7 3-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,HajekJ,BrownD,HajekJ,2.25,1.57,7-5 6-3
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,MayerL,LuczakP,LuczakP,1.36,3.0,3-6 6-7
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,StepanekR,CuevasP,StepanekR,1.36,3.0,6-0 6-4
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,ClementA,AndreevI,AndreevI,2.37,1.53,6-7 3-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,GonzalezM,ZeballosH,GonzalezM,3.4,1.3,6-3 6-4
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,BeckA,MarchenkoI,MarchenkoI,2.37,1.53,7-6 3-6 3-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,KukushkinM,GreulS,KukushkinM,1.4,2.75,6-3 6-4
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,RibaP,BlakeJ,BlakeJ,3.5,1.28,0-6 1-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,GabashviliT,StaraceP,GabashviliT,1.5,2.5,7-6 7-5
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,SeppiA,NieminenJ,NieminenJ,2.0,1.72,3-6 4-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,LackoL,SerraF,LackoL,1.57,2.25,6-1 7-6
Pilot Pen Tennis,23/08/2010,ATP250,Outdoor,Hard,1st Round,3,SchwankE,DentT,DentT,3.25,1.33,6-7 6-4 0-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,HanescuV,BrandsD,HanescuV,1.61,2.2,6-3 6-4
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,GonzalezM,GolubevA,GolubevA,2.87,1.38,3-6 6-2 2-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,KorolevE,BerrerM,KorolevE,2.2,1.61,6-4 7-5
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,HajekJ,MayerF,MayerF,3.5,1.28,3-6 1-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,IstominD,BeckerB,IstominD,1.83,1.83,6-3 6-1
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,GonzalezF,StepanekR,StepanekR,2.5,1.5,2-6 4-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,MarchenkoI,BesterP,MarchenkoI,1.28,3.5,6-3 6-3
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,KukushkinM,De BakkerT,De BakkerT,2.25,1.57,1-6 7-6 4-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,ChelaJI,YoungD,ChelaJI,1.61,2.2,5-7 6-4 6-0
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,BellucciT,LackoL,LackoL,1.53,2.37,4-6 7-6 0-6
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,BaghdatisM,AndreevI,BaghdatisM,1.33,3.25,6-2 6-4
Pilot Pen Tennis,24/08/2010,ATP250,Outdoor,Hard,2nd Round,3,DentT,RobredoT,RobredoT,1.8,1.9,7-5 4-6 4-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,2nd Round,3,TroickiV,NieminenJ,TroickiV,1.57,2.25,7-5 6-3
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,2nd Round,3,BlakeJ,DolgopolovO,DolgopolovO,1.8,1.9,4-6 2-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,2nd Round,3,StakhovskyS,LuczakP,StakhovskyS,1.4,2.75,2-6 7-6 7-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,MarchenkoI,KorolevE,KorolevE,1.9,1.8,6-7 4-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,GabashviliT,GolubevA,GabashviliT,2.2,1.61,6-3 3-6 7-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,LackoL,IstominD,IstominD,2.5,1.5,2-6 6-2 3-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,De BakkerT,MayerF,De BakkerT,2.1,1.66,6-7 6-1 7-5
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,HanescuV,StepanekR,StepanekR,2.25,1.57,6-7 7-6 4-6
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,BaghdatisM,ChelaJI,BaghdatisM,1.25,3.75,1-6 6-3 6-2
Pilot Pen Tennis,25/08/2010,ATP250,Outdoor,Hard,3rd Round,3,DolgopolovO,TroickiV,TroickiV,1.72,2.0,7-6 6-7 2-6
Pilot Pen Tennis,26/08/2010,ATP250,Outdoor,Hard,3rd Round,3,StakhovskyS,RobredoT,StakhovskyS,2.37,1.53,7-6 6-2
Pilot Pen Tennis,26/08/2010,ATP250,Outdoor,Hard,Quarterfinals,3,KorolevE,De BakkerT,De BakkerT,2.75,1.4,4-6 3-6
Pilot Pen Tennis,26/08/2010,ATP250,Outdoor,Hard,Quarterfinals,3,IstominD,GabashviliT,IstominD,1.33,3.25,6-1 3-6 7-6
Pilot Pen Tennis,26/08/2010,ATP250,Outdoor,Hard,Quarterfinals,3,BaghdatisM,StakhovskyS,StakhovskyS,1.25,3.75,7-5 1-6 6-7
